Screenshot #,Filename,Relative Path,Module,Component,State,Timestamp,Size (KB),Analysis Notes,Spec Compliance,Visual Integrity,Functionality
131,prod_j1_new_appointment_form_20251229_003520.png,prod_j1_new_appointment_form_20251229_003520.png,General,"Form, Appointment",Captured State,2025-12-29 00:35:20,790.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
132,prod_j1_new_appointment_form_20251229_003835.png,prod_j1_new_appointment_form_20251229_003835.png,General,"Form, Appointment",Captured State,2025-12-29 00:38:36,790.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
133,prod_j1_new_appointment_form_20251229_004139.png,prod_j1_new_appointment_form_20251229_004139.png,General,"Form, Appointment",Captured State,2025-12-29 00:41:40,751.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
134,prod_j1_new_appointment_form_20251229_013942.png,prod_j1_new_appointment_form_20251229_013942.png,General,"Form, Appointment",Captured State,2025-12-29 01:39:42,751.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
135,prod_j1_new_appointment_form_20251229_014310.png,prod_j1_new_appointment_form_20251229_014310.png,General,"Form, Appointment",Captured State,2025-12-29 01:43:10,751.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
136,prod_j1_new_appointment_form_20251229_014735.png,prod_j1_new_appointment_form_20251229_014735.png,General,"Form, Appointment",Captured State,2025-12-29 01:47:35,751.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
137,prod_j1_new_appointment_form_20251229_015100.png,prod_j1_new_appointment_form_20251229_015100.png,General,"Form, Appointment",Captured State,2025-12-29 01:51:00,751.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
138,prod_j1_new_appointment_form_20251229_015307.png,prod_j1_new_appointment_form_20251229_015307.png,General,"Form, Appointment",Captured State,2025-12-29 01:53:07,751.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
139,prod_j1_new_invoice_form_20251229_003159.png,prod_j1_new_invoice_form_20251229_003159.png,Invoicing,"Form, Invoice",Captured State,2025-12-29 00:32:00,3464.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
140,prod_j1_new_invoice_form_20251229_003616.png,prod_j1_new_invoice_form_20251229_003616.png,Invoicing,"Form, Invoice",Captured State,2025-12-29 00:36:17,3464.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
141,prod_j1_new_invoice_form_20251229_003931.png,prod_j1_new_invoice_form_20251229_003931.png,Invoicing,"Form, Invoice",Captured State,2025-12-29 00:39:32,3464.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
142,prod_j1_new_invoice_form_20251229_004206.png,prod_j1_new_invoice_form_20251229_004206.png,Invoicing,"Form, Invoice",Captured State,2025-12-29 00:42:08,3464.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
143,prod_j1_new_invoice_form_20251229_014039.png,prod_j1_new_invoice_form_20251229_014039.png,Invoicing,"Form, Invoice",Captured State,2025-12-29 01:40:40,3464.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
144,prod_j1_new_invoice_form_20251229_014407.png,prod_j1_new_invoice_form_20251229_014407.png,Invoicing,"Form, Invoice",Captured State,2025-12-29 01:44:08,3464.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
145,prod_j1_new_invoice_form_20251229_014833.png,prod_j1_new_invoice_form_20251229_014833.png,Invoicing,"Form, Invoice",Captured State,2025-12-29 01:48:35,3464.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
146,prod_j1_new_invoice_form_20251229_015124.png,prod_j1_new_invoice_form_20251229_015124.png,Invoicing,"Form, Invoice",Captured State,2025-12-29 01:51:25,3464.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
147,prod_j1_new_invoice_form_20251229_015333.png,prod_j1_new_invoice_form_20251229_015333.png,Invoicing,"Form, Invoice",Captured State,2025-12-29 01:53:34,3464.1,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
148,prod_j1_new_patient_form_20251229_001322.png,prod_j1_new_patient_form_20251229_001322.png,General,"Form, Patient",Captured State,2025-12-29 00:13:22,434.4,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
149,prod_j1_new_prescription_form_20251229_003150.png,prod_j1_new_prescription_form_20251229_003150.png,Prescriptions,"Form, Prescription",Captured State,2025-12-29 00:31:50,509.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
150,prod_j1_new_prescription_form_20251229_003607.png,prod_j1_new_prescription_form_20251229_003607.png,Prescriptions,"Form, Prescription",Captured State,2025-12-29 00:36:07,509.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
151,prod_j1_new_prescription_form_20251229_003922.png,prod_j1_new_prescription_form_20251229_003922.png,Prescriptions,"Form, Prescription",Captured State,2025-12-29 00:39:23,509.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
152,prod_j1_new_prescription_form_20251229_004158.png,prod_j1_new_prescription_form_20251229_004158.png,Prescriptions,"Form, Prescription",Captured State,2025-12-29 00:41:58,509.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
153,prod_j1_new_prescription_form_20251229_014030.png,prod_j1_new_prescription_form_20251229_014030.png,Prescriptions,"Form, Prescription",Captured State,2025-12-29 01:40:30,509.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
154,prod_j1_new_prescription_form_20251229_014358.png,prod_j1_new_prescription_form_20251229_014358.png,Prescriptions,"Form, Prescription",Captured State,2025-12-29 01:43:59,509.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
155,prod_j1_new_prescription_form_20251229_014825.png,prod_j1_new_prescription_form_20251229_014825.png,Prescriptions,"Form, Prescription",Captured State,2025-12-29 01:48:25,509.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
156,prod_j1_new_prescription_form_20251229_015115.png,prod_j1_new_prescription_form_20251229_015115.png,Prescriptions,"Form, Prescription",Captured State,2025-12-29 01:51:16,509.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
157,prod_j1_new_prescription_form_20251229_015324.png,prod_j1_new_prescription_form_20251229_015324.png,Prescriptions,"Form, Prescription",Captured State,2025-12-29 01:53:25,509.0,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
158,prod_j1_ophthalmology_dashboard_20251229_003142.png,prod_j1_ophthalmology_dashboard_20251229_003142.png,Dashboard,Dashboard,Captured State,2025-12-29 00:31:42,281.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
159,prod_j1_ophthalmology_dashboard_20251229_003600.png,prod_j1_ophthalmology_dashboard_20251229_003600.png,Dashboard,Dashboard,Captured State,2025-12-29 00:36:00,281.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
160,prod_j1_ophthalmology_dashboard_20251229_003915.png,prod_j1_ophthalmology_dashboard_20251229_003915.png,Dashboard,Dashboard,Captured State,2025-12-29 00:39:15,281.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
161,prod_j1_ophthalmology_dashboard_20251229_004150.png,prod_j1_ophthalmology_dashboard_20251229_004150.png,Dashboard,Dashboard,Captured State,2025-12-29 00:41:50,281.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
162,prod_j1_ophthalmology_dashboard_20251229_013953.png,prod_j1_ophthalmology_dashboard_20251229_013953.png,Dashboard,Dashboard,Captured State,2025-12-29 01:39:53,281.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
163,prod_j1_ophthalmology_dashboard_20251229_014321.png,prod_j1_ophthalmology_dashboard_20251229_014321.png,Dashboard,Dashboard,Captured State,2025-12-29 01:43:21,281.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
164,prod_j1_ophthalmology_dashboard_20251229_014746.png,prod_j1_ophthalmology_dashboard_20251229_014746.png,Dashboard,Dashboard,Captured State,2025-12-29 01:47:46,281.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
165,prod_j1_ophthalmology_dashboard_20251229_015111.png,prod_j1_ophthalmology_dashboard_20251229_015111.png,Dashboard,Dashboard,Captured State,2025-12-29 01:51:11,281.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
166,prod_j1_ophthalmology_dashboard_20251229_015318.png,prod_j1_ophthalmology_dashboard_20251229_015318.png,Dashboard,Dashboard,Captured State,2025-12-29 01:53:18,281.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
167,prod_j1_patient_created_20251229_003059.png,prod_j1_patient_created_20251229_003059.png,General,Patient,Created,2025-12-29 00:30:59,443.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
168,prod_j1_patient_created_20251229_003515.png,prod_j1_patient_created_20251229_003515.png,General,Patient,Created,2025-12-29 00:35:15,443.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
169,prod_j1_patient_created_20251229_003830.png,prod_j1_patient_created_20251229_003830.png,General,Patient,Created,2025-12-29 00:38:30,443.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
170,prod_j1_patient_created_20251229_004133.png,prod_j1_patient_created_20251229_004133.png,General,Patient,Created,2025-12-29 00:41:33,443.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
171,prod_j1_patient_created_20251229_013936.png,prod_j1_patient_created_20251229_013936.png,General,Patient,Created,2025-12-29 01:39:36,443.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
172,prod_j1_patient_created_20251229_014304.png,prod_j1_patient_created_20251229_014304.png,General,Patient,Created,2025-12-29 01:43:04,443.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
173,prod_j1_patient_created_20251229_014729.png,prod_j1_patient_created_20251229_014729.png,General,Patient,Created,2025-12-29 01:47:29,443.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
174,prod_j1_patient_created_20251229_015054.png,prod_j1_patient_created_20251229_015054.png,General,Patient,Created,2025-12-29 01:50:54,443.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
175,prod_j1_patient_created_20251229_015301.png,prod_j1_patient_created_20251229_015301.png,General,Patient,Created,2025-12-29 01:53:01,443.2,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
176,prod_j1_patient_in_queue_20251229_003139.png,prod_j1_patient_in_queue_20251229_003139.png,Queue Management,"Queue View, Patient",Captured State,2025-12-29 00:31:39,228.5,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
177,prod_j1_patient_in_queue_20251229_003557.png,prod_j1_patient_in_queue_20251229_003557.png,Queue Management,"Queue View, Patient",Captured State,2025-12-29 00:35:57,228.5,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
178,prod_j1_patient_in_queue_20251229_003912.png,prod_j1_patient_in_queue_20251229_003912.png,Queue Management,"Queue View, Patient",Captured State,2025-12-29 00:39:12,228.5,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
179,prod_j1_patient_in_queue_20251229_004147.png,prod_j1_patient_in_queue_20251229_004147.png,Queue Management,"Queue View, Patient",Captured State,2025-12-29 00:41:47,228.5,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
180,prod_j1_patient_in_queue_20251229_013949.png,prod_j1_patient_in_queue_20251229_013949.png,Queue Management,"Queue View, Patient",Captured State,2025-12-29 01:39:50,221.6,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
181,prod_j1_patient_in_queue_20251229_014318.png,prod_j1_patient_in_queue_20251229_014318.png,Queue Management,"Queue View, Patient",Captured State,2025-12-29 01:43:18,221.6,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
182,prod_j1_patient_in_queue_20251229_014743.png,prod_j1_patient_in_queue_20251229_014743.png,Queue Management,"Queue View, Patient",Captured State,2025-12-29 01:47:43,221.6,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
183,prod_j1_patient_in_queue_20251229_015108.png,prod_j1_patient_in_queue_20251229_015108.png,Queue Management,"Queue View, Patient",Captured State,2025-12-29 01:51:08,221.6,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
184,prod_j1_patient_in_queue_20251229_015315.png,prod_j1_patient_in_queue_20251229_015315.png,Queue Management,"Queue View, Patient",Captured State,2025-12-29 01:53:15,221.6,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
185,prod_j1_patients_list_20251229_001320.png,prod_j1_patients_list_20251229_001320.png,Patient Management,"List View, Patient",Captured State,2025-12-29 00:13:20,420.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
186,prod_j1_patients_list_20251229_001723.png,prod_j1_patients_list_20251229_001723.png,Patient Management,"List View, Patient",Captured State,2025-12-29 00:17:23,420.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
187,prod_j1_patients_list_20251229_002124.png,prod_j1_patients_list_20251229_002124.png,Patient Management,"List View, Patient",Captured State,2025-12-29 00:21:24,420.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
188,prod_j1_patients_list_20251229_002433.png,prod_j1_patients_list_20251229_002433.png,Patient Management,"List View, Patient",Captured State,2025-12-29 00:24:33,420.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
189,prod_j1_patients_list_20251229_002748.png,prod_j1_patients_list_20251229_002748.png,Patient Management,"List View, Patient",Captured State,2025-12-29 00:27:48,420.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
190,prod_j1_patients_list_20251229_003043.png,prod_j1_patients_list_20251229_003043.png,Patient Management,"List View, Patient",Captured State,2025-12-29 00:30:43,420.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
191,prod_j1_patients_list_20251229_003459.png,prod_j1_patients_list_20251229_003459.png,Patient Management,"List View, Patient",Captured State,2025-12-29 00:34:59,420.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
192,prod_j1_patients_list_20251229_003814.png,prod_j1_patients_list_20251229_003814.png,Patient Management,"List View, Patient",Captured State,2025-12-29 00:38:14,420.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
193,prod_j1_patients_list_20251229_004117.png,prod_j1_patients_list_20251229_004117.png,Patient Management,"List View, Patient",Captured State,2025-12-29 00:41:17,420.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
194,prod_j1_patients_list_20251229_013919.png,prod_j1_patients_list_20251229_013919.png,Patient Management,"List View, Patient",Captured State,2025-12-29 01:39:19,420.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
195,prod_j1_patients_list_20251229_014247.png,prod_j1_patients_list_20251229_014247.png,Patient Management,"List View, Patient",Captured State,2025-12-29 01:42:47,420.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
196,prod_j1_patients_list_20251229_014713.png,prod_j1_patients_list_20251229_014713.png,Patient Management,"List View, Patient",Captured State,2025-12-29 01:47:13,420.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
197,prod_j1_patients_list_20251229_015037.png,prod_j1_patients_list_20251229_015037.png,Patient Management,"List View, Patient",Captured State,2025-12-29 01:50:38,420.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
198,prod_j1_patients_list_20251229_015244.png,prod_j1_patients_list_20251229_015244.png,Patient Management,"List View, Patient",Captured State,2025-12-29 01:52:44,420.3,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
199,prod_j1_payment_completed_20251229_003201.png,prod_j1_payment_completed_20251229_003201.png,General,UI Component,Captured State,2025-12-29 00:32:01,183.9,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
200,prod_j1_payment_completed_20251229_003618.png,prod_j1_payment_completed_20251229_003618.png,General,UI Component,Captured State,2025-12-29 00:36:19,183.7,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
201,prod_j1_payment_completed_20251229_003934.png,prod_j1_payment_completed_20251229_003934.png,General,UI Component,Captured State,2025-12-29 00:39:34,184.5,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
202,prod_j1_payment_completed_20251229_004209.png,prod_j1_payment_completed_20251229_004209.png,General,UI Component,Captured State,2025-12-29 00:42:09,183.5,Feature verification - UI functional,COMPLIANT,PASSED,VERIFIED
